201 ; 102319
202 ; 667788
203 ; 332882
204 ; 826786
205 ; 252635
206 ; 4506
207 ; 419825
208 ; 400800
209 ; 831923
210 ; 158839
211 ; 663875
212 ; 169716
213 ; 670255
214 ; 124099
215 ; 903433
216 ; 249143
217 ; 686959
218 ; 838843
219 ; 679862
220 ; 777752
221 ; 748408
222 ; 646710
223 ; 602116
224 ; 559734
225 ; 125416
226 ; 488682
227 ; 420343
228 ; 361553
229 ; 143996
230 ; 546517
231 ; 152236
232 ; 331745
233 ; 123225
234 ; 556104
235 ; 105850
236 ; 512516
237 ; 193974
238 ; 509490
239 ; 142673
240 ; 911883
241 ; 92234
242 ; 964326
243 ; 24664
244 ; 105117
245 ; 520821
246 ; 679487
247 ; 189038
248 ; 834231
249 ; 173171
250 ; 795617
251 ; 794531
252 ; 574259
253 ; 13007
254 ; 279341
255 ; 382896
256 ; 535095
257 ; 903613
258 ; 849900
259 ; 999388
260 ; 67614
261 ; 180462
262 ; 106962
263 ; 115982
264 ; 942848
265 ; 260959
266 ; 78345
267 ; 201075
268 ; 472962
269 ; 885043
270 ; 906426
271 ; 279421
272 ; 942769
273 ; 80395
274 ; 891958
275 ; 326055
276 ; 320545
277 ; 446008
278 ; 614069
279 ; 837945
280 ; 716893
281 ; 847864
282 ; 345177
283 ; 427135
284 ; 560401
285 ; 120477
286 ; 479582
287 ; 779116
288 ; 958849
289 ; 868034
290 ; 194470
291 ; 820184
292 ; 214712
293 ; 958908
294 ; 62104
295 ; 437538
296 ; 963708
297 ; 807268
298 ; 831922
299 ; 595851
300 ; 905148
301 ; 35561
302 ; 101317
303 ; 194084
304 ; 592825
305 ; 611592
306 ; 93834
307 ; 506282
308 ; 255210
309 ; 53970
310 ; 263538
311 ; 550106
312 ; 113683
313 ; 799663
314 ; 944312
315 ; 226844
316 ; 167573
317 ; 327409
318 ; 762813
319 ; 576662
320 ; 914736
321 ; 130740
322 ; 33865
323 ; 992838
324 ; 976432
325 ; 134363
326 ; 857012
327 ; 738729
328 ; 95254
329 ; 647650
330 ; 132998
331 ; 611222
332 ; 474844
333 ; 448993
334 ; 218921
335 ; 94424
336 ; 930166
337 ; 94759
338 ; 440804
339 ; 847327
340 ; 817070
341 ; 46612
342 ; 182339
343 ; 869221
344 ; 209904
345 ; 710940
346 ; 768557
347 ; 186577
348 ; 295923
349 ; 984146
350 ; 863166
351 ; 405174
352 ; 455246
353 ; 397541
354 ; 598310
355 ; 971208
356 ; 995109
357 ; 455606
358 ; 155504
359 ; 485131
360 ; 7163
361 ; 261353
362 ; 16485
363 ; 911985
364 ; 316571
365 ; 22557
366 ; 602743
367 ; 31955
368 ; 991656
369 ; 532584
370 ; 522467
371 ; 974923
372 ; 382834
373 ; 219588
374 ; 143664
375 ; 182742
376 ; 159608
377 ; 857819
378 ; 712201
379 ; 643005
380 ; 314346
381 ; 534778
382 ; 733521
383 ; 738041
384 ; 601620
385 ; 967997
386 ; 836780
387 ; 552900
388 ; 381826
389 ; 765166
390 ; 840148
391 ; 986071
392 ; 337862
393 ; 721376
394 ; 236045
395 ; 506683
396 ; 33602
397 ; 747219
398 ; 815040
399 ; 901942
400 ; 782911
401 ; 521500
402 ; 647174
403 ; 858552
404 ; 797962
405 ; 462303
406 ; 139456
407 ; 721870
408 ; 85597
409 ; 110172
410 ; 388279
411 ; 276547
412 ; 60490
413 ; 517149
414 ; 545510
415 ; 892401
416 ; 343848
417 ; 735420
418 ; 416999
419 ; 879273
420 ; 716417
421 ; 999323
422 ; 12262
423 ; 394625
424 ; 694530
425 ; 694465
426 ; 264089
427 ; 747612
428 ; 697958
429 ; 707696
430 ; 636816
431 ; 443397
432 ; 278296
433 ; 251694
434 ; 842024
435 ; 811446
436 ; 376662
437 ; 757910
438 ; 380410
439 ; 561556
440 ; 79426
441 ; 931623
442 ; 128581
443 ; 111374
444 ; 840750
445 ; 562849
446 ; 689513
447 ; 29143
448 ; 640670
449 ; 186869
450 ; 725441
451 ; 435434
452 ; 47465
453 ; 188107
454 ; 991916
455 ; 707618
456 ; 653095
457 ; 441120
458 ; 291781
459 ; 330816
460 ; 850410
461 ; 82455
462 ; 67828
463 ; 239085
464 ; 420927
465 ; 507101
466 ; 852865
467 ; 490587
468 ; 901893
469 ; 183314
470 ; 295968
471 ; 620501
472 ; 201395
473 ; 379544
474 ; 983641
475 ; 515405
476 ; 430274
477 ; 397221
478 ; 774660
479 ; 152905
480 ; 419575
481 ; 403156
482 ; 867332
483 ; 50240
484 ; 892306
485 ; 455295
486 ; 317927
487 ; 765628
488 ; 758233
489 ; 815589
490 ; 229032
491 ; 296092
492 ; 500479
493 ; 143713
494 ; 326581
495 ; 715519
496 ; 122668
497 ; 665407
498 ; 144299
499 ; 896709
500 ; 625364
501 ; 909170
502 ; 534324
503 ; 661157
504 ; 480559
505 ; 105059
506 ; 722748
507 ; 200311
508 ; 72958
509 ; 839356
510 ; 628834
511 ; 112076
512 ; 576806
513 ; 58840
514 ; 666646
515 ; 896299
516 ; 237023
517 ; 18419
518 ; 747863
519 ; 252980
520 ; 523373
521 ; 265868
522 ; 704505
523 ; 26982
524 ; 126438
525 ; 257436
526 ; 850332
527 ; 142962
528 ; 264136
529 ; 698048
530 ; 899675
531 ; 374294
532 ; 267535
533 ; 199881
534 ; 962421
535 ; 289724
536 ; 914720
537 ; 353040
538 ; 833939
539 ; 221510
540 ; 481447
541 ; 802096
542 ; 298664
543 ; 598795
544 ; 977351
545 ; 422233
546 ; 666108
547 ; 489967
548 ; 536450
549 ; 188756
550 ; 258044
551 ; 697750
552 ; 430693
553 ; 833707
554 ; 65611
555 ; 250783
556 ; 675308
557 ; 883341
558 ; 295087
559 ; 635429
560 ; 694694
561 ; 170208
562 ; 21091
563 ; 611574
564 ; 17614
565 ; 413602
566 ; 665952
567 ; 956154
568 ; 470431
569 ; 962111
570 ; 524001
571 ; 978174
572 ; 837139
573 ; 292033
574 ; 49531
575 ; 148951
576 ; 454951
577 ; 355395
578 ; 127192
579 ; 691354
580 ; 714171
581 ; 371337
582 ; 43537
583 ; 471765
584 ; 931120
585 ; 154604
586 ; 378512
587 ; 38539
588 ; 562859
589 ; 574895
590 ; 535600
591 ; 150683
592 ; 232459
593 ; 240824
594 ; 129398
595 ; 640531
596 ; 533560
597 ; 2237
598 ; 949362
599 ; 954148
600 ; 82993
601 ; 364645
602 ; 718470
603 ; 213221
604 ; 790181
605 ; 409509
606 ; 365567
607 ; 142182
608 ; 812097
609 ; 314136
610 ; 30122
611 ; 704315
612 ; 162520
613 ; 64940
614 ; 518161
615 ; 790601
616 ; 444332
617 ; 457806
618 ; 428121
619 ; 805046
620 ; 673615
621 ; 979315
622 ; 665379
623 ; 490238
624 ; 664295
625 ; 662580
626 ; 564196
627 ; 836898
628 ; 942083
629 ; 511441
630 ; 335842
631 ; 421157
632 ; 656461
633 ; 586765
634 ; 61634
635 ; 13323
636 ; 459468
637 ; 348615
638 ; 949653
639 ; 801877
640 ; 820028
641 ; 348017
642 ; 73875
643 ; 76458
644 ; 742581
645 ; 862095
646 ; 314484
647 ; 713584
648 ; 358756
649 ; 566312
650 ; 718100
651 ; 308847
652 ; 360845
653 ; 837568
654 ; 996678
655 ; 299357
656 ; 745818
657 ; 781913
658 ; 383834
659 ; 920157
660 ; 838641
661 ; 580617
662 ; 567337
663 ; 338383
664 ; 63637
665 ; 248344
666 ; 916531
667 ; 808898
668 ; 432647
669 ; 397193
670 ; 723418
671 ; 195174
672 ; 218734
673 ; 100348
674 ; 676173
675 ; 699142
676 ; 784187
677 ; 449081
678 ; 283825
679 ; 143790
680 ; 31571
681 ; 896869
682 ; 470861
683 ; 652239
684 ; 446572
685 ; 984370
686 ; 60505
687 ; 67055
688 ; 201393
689 ; 539009
690 ; 365411
691 ; 953542
692 ; 287442
693 ; 942920
694 ; 604540
695 ; 530776
696 ; 146073
697 ; 563004
698 ; 364947
699 ; 374118
700 ; 766115
701 ; 936836
702 ; 827244
703 ; 232962
704 ; 716957
705 ; 808191
706 ; 973492
707 ; 807472
708 ; 85924
709 ; 605928
710 ; 496251
711 ; 828045
712 ; 788704
713 ; 459976
714 ; 627566
715 ; 281266
716 ; 221567
717 ; 348188
718 ; 606614
719 ; 126094
720 ; 724135
721 ; 467802
722 ; 4778
723 ; 344033
724 ; 821447
725 ; 425255
726 ; 626895
727 ; 667037
728 ; 714073
729 ; 338119
730 ; 207419
731 ; 826900
732 ; 985018
733 ; 442884
734 ; 620262
735 ; 669881
736 ; 992185
737 ; 302356
738 ; 821056
739 ; 980307
740 ; 915125
741 ; 206414
742 ; 240582
743 ; 356926
744 ; 924833
745 ; 859880
746 ; 848127
747 ; 985722
748 ; 445352
749 ; 951240
750 ; 603511
751 ; 652988
752 ; 975910
753 ; 695978
754 ; 516533
755 ; 842364
756 ; 442365
757 ; 948276
758 ; 32594
759 ; 259618
760 ; 546688
761 ; 974813
762 ; 963234
763 ; 628917
764 ; 83252
765 ; 484430
766 ; 680353
767 ; 104317
768 ; 690660
769 ; 7402
770 ; 792840
771 ; 140255
772 ; 7873
773 ; 218070
774 ; 24385
775 ; 164758
776 ; 703386
777 ; 294581
778 ; 511206
779 ; 899154
780 ; 346198
781 ; 909491
782 ; 238453
783 ; 668002
784 ; 587333
785 ; 944972
786 ; 834027
787 ; 543017
788 ; 620653
789 ; 526386
790 ; 438581
791 ; 664721
792 ; 391722
793 ; 467957
794 ; 870430
795 ; 585587
796 ; 523465
797 ; 724316
798 ; 804147
799 ; 978411
800 ; 427372
801 ; 941641
802 ; 181569
803 ; 553671
804 ; 569004
805 ; 702174
806 ; 573979
807 ; 529618
808 ; 356540
809 ; 555825
810 ; 714216
811 ; 498855
812 ; 621126
813 ; 432658
814 ; 917445
815 ; 35149
816 ; 157768
817 ; 529971
818 ; 609359
819 ; 884224
820 ; 295521
821 ; 267741
822 ; 680549
823 ; 82295
824 ; 965728
825 ; 406176
826 ; 885794
827 ; 846081
828 ; 237052
829 ; 919132
830 ; 7026
831 ; 578051
832 ; 786060
833 ; 717134
834 ; 998716
835 ; 830665
836 ; 272100
837 ; 813755
838 ; 834432
839 ; 573332
840 ; 85223
841 ; 29111
842 ; 273318
843 ; 605871
844 ; 435909
845 ; 824210
846 ; 265243
847 ; 462192
848 ; 255332
849 ; 359910
850 ; 213379
851 ; 647968
852 ; 874929
853 ; 374244
854 ; 812942
855 ; 556043
856 ; 954008
857 ; 971841
858 ; 684862
859 ; 903318
860 ; 624160
861 ; 919222
862 ; 523120
863 ; 32876
864 ; 319216
865 ; 539690
866 ; 974508
867 ; 925093
868 ; 259496
869 ; 801594
870 ; 969564
871 ; 261476
872 ; 59113
873 ; 693687
874 ; 723424
875 ; 384996
876 ; 425067
877 ; 481361
878 ; 125353
879 ; 500645
880 ; 416890
881 ; 937474
882 ; 735686
883 ; 959982
884 ; 235585
885 ; 141550
886 ; 108953
887 ; 973415
888 ; 10615
889 ; 941077
890 ; 661923
891 ; 593968
892 ; 553686
893 ; 668677
894 ; 805310
895 ; 316274
896 ; 548079
897 ; 208871
898 ; 557918
899 ; 134562
900 ; 142276
901 ; 8218
902 ; 361941
903 ; 403377
904 ; 416637
905 ; 122551
906 ; 318198
907 ; 344777
908 ; 691872
909 ; 895079
910 ; 560031
911 ; 545772
912 ; 148056
913 ; 359099
914 ; 984630
915 ; 289747
916 ; 722947
917 ; 959063
918 ; 60526
919 ; 65613
920 ; 758351
921 ; 683756
922 ; 930012
923 ; 98451
924 ; 363276
925 ; 205338
926 ; 525227
927 ; 245383
928 ; 962639
929 ; 117987
930 ; 916670
931 ; 100431
932 ; 274
933 ; 869908
934 ; 612882
935 ; 652110
936 ; 264974
937 ; 482451
938 ; 30050
939 ; 337506
940 ; 808345
941 ; 650082
942 ; 850282
943 ; 836586
944 ; 923195
945 ; 314971
946 ; 487310
947 ; 450496
948 ; 151226
949 ; 309938
950 ; 378354
951 ; 407588
952 ; 788770
953 ; 163502
954 ; 320917
955 ; 940938
956 ; 859326
957 ; 660798
958 ; 573252
959 ; 481093
960 ; 21637
961 ; 254098
962 ; 937241
963 ; 807806
964 ; 382073
965 ; 916693
966 ; 542456
967 ; 504502
968 ; 680051
969 ; 533885
970 ; 550143
971 ; 559230
972 ; 815259
973 ; 424834
974 ; 495863
975 ; 455852
976 ; 185425
977 ; 89024
978 ; 489576
979 ; 599212
980 ; 803380
981 ; 771078
982 ; 991879
983 ; 418041
984 ; 662174
985 ; 937686
986 ; 385176
987 ; 989348
988 ; 316983
989 ; 260398
990 ; 58515
991 ; 528043
992 ; 152564
993 ; 198015
994 ; 224853
995 ; 585546
996 ; 305009
997 ; 772353
998 ; 189482
999 ; 301128
1000 ; 706546
1001 ; 631101
1002 ; 288389
1003 ; 549743
1004 ; 222134
1005 ; 991555
1006 ; 215280
1007 ; 330082
1008 ; 346608
1009 ; 558946
1010 ; 956028
1011 ; 236626
1012 ; 431118
1013 ; 13138
1014 ; 49296
1015 ; 359423
1016 ; 907616
1017 ; 157433
1018 ; 392075
1019 ; 455351
1020 ; 480144
1021 ; 323230
1022 ; 308899
1023 ; 734620
1024 ; 751658
1025 ; 124299
1026 ; 103482
1027 ; 106256
1028 ; 255164
1029 ; 154415
1030 ; 811527
1031 ; 226316
1032 ; 357886
1033 ; 722097
1034 ; 373450
1035 ; 192590
1036 ; 7242
1037 ; 216209
1038 ; 945787
1039 ; 229541
1040 ; 787361
1041 ; 196170
1042 ; 570016
1043 ; 207223
1044 ; 254899
1045 ; 800523
1046 ; 917548
1047 ; 337935
1048 ; 22899
1049 ; 567616
1050 ; 329651
1051 ; 894366
1052 ; 561454
1053 ; 262136
1054 ; 871032
1055 ; 292964
1056 ; 183911
1057 ; 801260
1058 ; 615853
1059 ; 386296
1060 ; 187373
1061 ; 874161
1062 ; 884909
1063 ; 308141
1064 ; 616249
1065 ; 348622
1066 ; 652738
1067 ; 715067
1068 ; 617604
1069 ; 58514
1070 ; 843392
1071 ; 768242
1072 ; 857049
1073 ; 65882
1074 ; 733638
1075 ; 699232
1076 ; 963932
1077 ; 991386
1078 ; 182329
1079 ; 303529
1080 ; 474575
1081 ; 506857
1082 ; 904692
1083 ; 205565
1084 ; 242311
1085 ; 583707
1086 ; 510297
1087 ; 238963
1088 ; 783063
1089 ; 590959
1090 ; 523439
1091 ; 785772
1092 ; 525219
1093 ; 836618
1094 ; 104698
1095 ; 418429
1096 ; 432563
1097 ; 646172
1098 ; 692416
1099 ; 688217
1100 ; 968993
1101 ; 571937
1102 ; 282850
1103 ; 403949
1104 ; 873787
1105 ; 827019
1106 ; 567745
1107 ; 244639
1108 ; 716175
1109 ; 537632
1110 ; 648080
1111 ; 49905
1112 ; 697947
1113 ; 907529
1114 ; 542734
1115 ; 631866
1116 ; 672861
1117 ; 888286
1118 ; 210824
1119 ; 452256
1120 ; 851603
1121 ; 449205
1122 ; 306466
1123 ; 8541
1124 ; 161038
1125 ; 40567
1126 ; 384711
1127 ; 272757
1128 ; 726506
1129 ; 343997
1130 ; 777395
1131 ; 26837
1132 ; 445928
1133 ; 903695
1134 ; 857666
1135 ; 438176
1136 ; 124440
1137 ; 732266
1138 ; 911936
1139 ; 719173
1140 ; 138339
1141 ; 484916
1142 ; 337997
1143 ; 214516
1144 ; 97068
1145 ; 295756
1146 ; 388065
1147 ; 759940
1148 ; 472001
1149 ; 869964
1150 ; 175494
1151 ; 656232
1152 ; 660773
1153 ; 925561
1154 ; 163909
1155 ; 102212
1156 ; 455912
1157 ; 578536
1158 ; 857517
1159 ; 430450
1160 ; 386506
1161 ; 765094
1162 ; 911337
1163 ; 989470
1164 ; 901683
1165 ; 294754
1166 ; 380097
1167 ; 16185
1168 ; 864624
1169 ; 628058
1170 ; 324561
1171 ; 342319
1172 ; 325882
1173 ; 972641
1174 ; 494022
1175 ; 278561
1176 ; 44741
1177 ; 791410
1178 ; 303722
1179 ; 520207
1180 ; 727376
1181 ; 316584
1182 ; 825938
1183 ; 418029
1184 ; 450563
1185 ; 163335
1186 ; 13491
1187 ; 458141
1188 ; 239675
1189 ; 636805
1190 ; 874435
1191 ; 294586
1192 ; 269740
1193 ; 826212
1194 ; 816655
1195 ; 178412
1196 ; 658278
1197 ; 79831
1198 ; 881149
1199 ; 126992
1200 ; 318704
1201 ; 954581
1202 ; 82719
1203 ; 677309
1204 ; 843013
1205 ; 233962
1206 ; 576849
1207 ; 566993
1208 ; 882517
1209 ; 108115
1210 ; 871492
1211 ; 186836
1212 ; 995384
1213 ; 109736
1214 ; 802536
1215 ; 148536
1216 ; 429712
1217 ; 899590
1218 ; 491688
1219 ; 811436
1220 ; 810913
1221 ; 495403
1222 ; 5532
1223 ; 111989
1224 ; 202135
1225 ; 37848
1226 ; 934512
1227 ; 539708
1228 ; 506485
1229 ; 687394
1230 ; 610577
1231 ; 603359
1232 ; 679795
1233 ; 745770
1234 ; 182260
1235 ; 631124
1236 ; 722690
1237 ; 595782
1238 ; 265921
1239 ; 248512
1240 ; 920701
1241 ; 553244
1242 ; 391913
1243 ; 377747
1244 ; 301170
1245 ; 224762
1246 ; 964420
1247 ; 102392
1248 ; 775711
1249 ; 465135
1250 ; 953723
1251 ; 240955
1252 ; 936958
1253 ; 528110
1254 ; 39627
1255 ; 973236
1256 ; 978370
1257 ; 504250
1258 ; 424817
1259 ; 363153
1260 ; 705825
1261 ; 639658
1262 ; 36887
1263 ; 121800
1264 ; 109762
1265 ; 629311
1266 ; 337784
1267 ; 454497
1268 ; 466624
1269 ; 478758
1270 ; 459431
1271 ; 335570
1272 ; 438345
1273 ; 27920
1274 ; 884270
1275 ; 54611
1276 ; 138632
1277 ; 730755
1278 ; 389471
1279 ; 377985
1280 ; 634800
1281 ; 784531
1282 ; 473572
1283 ; 169304
1284 ; 853895
1285 ; 202455
1286 ; 984288
1287 ; 812654
1288 ; 361873
1289 ; 923417
1290 ; 166235
1291 ; 282291
1292 ; 984570
1293 ; 552590
1294 ; 847335
1295 ; 202579
1296 ; 739220
1297 ; 826639
1298 ; 982640
1299 ; 741912
1300 ; 45272
1301 ; 397292
1302 ; 274323
1303 ; 684367
1304 ; 683251
1305 ; 27015
1306 ; 86601
1307 ; 522847
1308 ; 470416
1309 ; 790557
1310 ; 374318
1311 ; 917453
1312 ; 121969
1313 ; 376088
1314 ; 843960
1315 ; 362842
1316 ; 266557
1317 ; 79717
1318 ; 65834
1319 ; 408319
1320 ; 84821
1321 ; 587097
1322 ; 756177
1323 ; 274418
1324 ; 539741
1325 ; 135908
1326 ; 947928
1327 ; 209710
1328 ; 667536
1329 ; 152941
1330 ; 268928
1331 ; 431599
1332 ; 897845
1333 ; 959539
1334 ; 46291
1335 ; 994855
1336 ; 871972
1337 ; 639153
1338 ; 455694
1339 ; 431626
1340 ; 727918
1341 ; 660758
1342 ; 434344
1343 ; 506687
1344 ; 320959
1345 ; 351868
1346 ; 576360
1347 ; 931675
1348 ; 348529
1349 ; 814925
1350 ; 729334
1351 ; 382056
1352 ; 848141
1353 ; 380787
1354 ; 510805
1355 ; 660578
1356 ; 37111
1357 ; 193078
1358 ; 463420
1359 ; 350956
1360 ; 962823
1361 ; 17151
1362 ; 67497
1363 ; 805543
1364 ; 932300
1365 ; 867403
1366 ; 329776
1367 ; 810736
1368 ; 189811
1369 ; 546708
1370 ; 167086
1371 ; 773867
1372 ; 811284
1373 ; 691701
1374 ; 303679
1375 ; 775324
1376 ; 284260
1377 ; 417680
1378 ; 900998
1379 ; 329661
1380 ; 742145
1381 ; 156859
1382 ; 638604
1383 ; 199442
1384 ; 321512
1385 ; 783736
1386 ; 465032
1387 ; 105567
1388 ; 611199
1389 ; 621317
1390 ; 737318
1391 ; 677831
1392 ; 661947
1393 ; 421955
1394 ; 967947
1395 ; 489474
1396 ; 525347
1397 ; 916539
1398 ; 897974
1399 ; 519459
1400 ; 790821
1401 ; 25801
1402 ; 115063
1403 ; 886239
1404 ; 89412
1405 ; 327478
1406 ; 935204
1407 ; 196752
1408 ; 33112
1409 ; 873085
1410 ; 766848
1411 ; 354408
1412 ; 558488
1413 ; 948048
1414 ; 676214
1415 ; 169804
1416 ; 143362
1417 ; 868941
1418 ; 372519
1419 ; 617929
1420 ; 865278
1421 ; 411592
1422 ; 331877
1423 ; 85598
1424 ; 770524
1425 ; 963789
1426 ; 278628
1427 ; 452875
1428 ; 522445
1429 ; 996351
1430 ; 742826
1431 ; 352227
1432 ; 797805
1433 ; 946306
1434 ; 912662
1435 ; 449164
1436 ; 399948
1437 ; 105930
1438 ; 500550
1439 ; 88112
1440 ; 557505
1441 ; 611394
1442 ; 841635
1443 ; 147272
1444 ; 377392
1445 ; 124771
1446 ; 943483
1447 ; 446216
1448 ; 920867
1449 ; 303151
1450 ; 705678
1451 ; 549959
1452 ; 871370
1453 ; 648619
1454 ; 28104
1455 ; 313272
1456 ; 262919
1457 ; 832838
1458 ; 26639
1459 ; 8980
1460 ; 237802
1461 ; 89992
1462 ; 75028
1463 ; 383991
1464 ; 302314
1465 ; 771846
1466 ; 891672
1467 ; 486811
1468 ; 49288
1469 ; 658649
1470 ; 390097
1471 ; 610290
1472 ; 816179
1473 ; 119667
1474 ; 511833
1475 ; 193362
1476 ; 247443
1477 ; 717058
1478 ; 760478
1479 ; 25506
1480 ; 229957
1481 ; 346864
1482 ; 655672
1483 ; 597702
1484 ; 170245
1485 ; 510866
1486 ; 825754
1487 ; 943615
1488 ; 82246
1489 ; 813038
1490 ; 957830
1491 ; 814769
1492 ; 454379
1493 ; 274369
1494 ; 324021
1495 ; 533451
1496 ; 364653
1497 ; 559794
1498 ; 102629
1499 ; 367099
1500 ; 812579
1501 ; 710977
1502 ; 212976
1503 ; 767927
1504 ; 736626
1505 ; 478715
1506 ; 882667
1507 ; 321535
1508 ; 685973
1509 ; 848687
1510 ; 666017
1511 ; 748250
1512 ; 615307
1513 ; 854328
1514 ; 132413
1515 ; 800953
1516 ; 771425
1517 ; 270549
1518 ; 943333
1519 ; 403142
1520 ; 140372
1521 ; 282074
1522 ; 536801
1523 ; 870977
1524 ; 423883
1525 ; 720134
1526 ; 137999
1527 ; 563060
1528 ; 13873
1529 ; 961273
1530 ; 314819
1531 ; 801699
1532 ; 933717
1533 ; 82006
1534 ; 797069
1535 ; 409410
1536 ; 215084
1537 ; 363098
1538 ; 778111
1539 ; 704398
1540 ; 679066
1541 ; 737189
1542 ; 417670
1543 ; 298773
1544 ; 590347
1545 ; 273541
1546 ; 764563
1547 ; 543257
1548 ; 153182
1549 ; 293635
1550 ; 818098
1551 ; 962116
1552 ; 317911
1553 ; 211381
1554 ; 946900
1555 ; 522085
1556 ; 866774
1557 ; 691692
1558 ; 383906
1559 ; 79017
1560 ; 247777
1561 ; 221156
1562 ; 16281
1563 ; 846031
1564 ; 125348
1565 ; 684578
1566 ; 189006
1567 ; 226879
1568 ; 116545
1569 ; 41127
1570 ; 740891
1571 ; 858308
1572 ; 681557
1573 ; 693842
1574 ; 991755
1575 ; 205152
1576 ; 637254
1577 ; 646251
1578 ; 899533
1579 ; 551909
1580 ; 262538
1581 ; 39840
1582 ; 106053
1583 ; 734552
1584 ; 464228
1585 ; 166147
1586 ; 90228
1587 ; 456325
1588 ; 972261
1589 ; 547198
1590 ; 147435
1591 ; 531275
1592 ; 32919
1593 ; 178067
1594 ; 413801
1595 ; 899264
1596 ; 568870
1597 ; 525284
1598 ; 654168
1599 ; 756222
1600 ; 274748
1601 ; 374862
1602 ; 32480
1603 ; 643374
1604 ; 617029
1605 ; 123676
1606 ; 583339
1607 ; 839214
1608 ; 206956
1609 ; 607955
1610 ; 603487
1611 ; 897954
1612 ; 515263
1613 ; 62632
1614 ; 681954
1615 ; 678211
1616 ; 397440
1617 ; 305305
1618 ; 587635
1619 ; 705680
1620 ; 398302
1621 ; 738555
1622 ; 733030
1623 ; 213534
1624 ; 304600
1625 ; 264377
1626 ; 432917
1627 ; 704319
1628 ; 914429
1629 ; 704466
1630 ; 676686
1631 ; 377077
1632 ; 492184
1633 ; 820115
1634 ; 633103
1635 ; 263452
1636 ; 877817
1637 ; 525471
1638 ; 606242
1639 ; 416533
1640 ; 719130
1641 ; 387903
1642 ; 661336
1643 ; 996186
1644 ; 795879
1645 ; 9227
1646 ; 639309
1647 ; 594610
1648 ; 904410
1649 ; 381542
1650 ; 778719
1651 ; 645882
1652 ; 271607
1653 ; 811418
1654 ; 663883
1655 ; 263246
1656 ; 966874
1657 ; 506211
1658 ; 717914
1659 ; 347866
1660 ; 280920
1661 ; 416216
1662 ; 959441
1663 ; 312834
1664 ; 540093
1665 ; 426445
1666 ; 241736
